id,num_orders
1028232,227.96335
1127204,224.6619
1212707,227.96335
1082698,97.92679
1400926,97.92679
1284113,407.54108
1197966,410.84253
1132739,313.07178
1057981,71.94459
1095932,75.24604
1454421,75.24604
1149765,453.3897
1166964,285.308
1010949,384.68283
1409575,215.87321
1181616,87.34602
1456020,235.84602
1264395,329.3636
1472931,232.54457
1412015,262.0963
1461229,211.77397
1014564,218.07408
1485914,93.08616
1345389,93.08616
1006833,96.38761
1174921,57.834988
1175393,57.834988
1152412,87.34602
1497398,90.64748
1363486,0.0
1366766,0.0
1192413,0.0
1319547,320.5446
1337684,323.84604
1479766,323.84604
1460444,633.49493
1139730,304.4137
1115056,304.4137
1335827,123.51556
1385333,449.25964
1096323,449.25964
1230693,360.9961
1027016,126.77955
1181520,126.77955
1306234,127.205956
1271440,659.6962
1269834,480.34933
1176823,590.56287
1193098,105.42997
1034878,105.42997
1010243,184.9908
1451807,184.9908
1016845,184.56439
1198021,228.8336
1413802,101.884056
1231223,101.884056
1274226,281.44345
1425142,372.91675
1211593,281.01706
1419190,60.747906
1180223,61.174313
1194932,223.58083
1323477,281.95425
1371595,281.95425
1171521,173.97444
1052384,153.28572
1060921,197.85313
1261811,141.22473
1246502,141.22473
1497466,141.65114
1232717,102.672104
1136112,102.672104
1196334,655.2449
1349533,184.56439
1463406,184.9908
1447686,60.747906
1336105,60.747906
1012855,365.41095
1180646,365.41095
1062490,365.41095
1098228,485.01746
1101375,485.01746
1400016,485.01746
1439889,155.21582
1408468,340.70032
1044490,344.00177
1290002,631.89886
1190633,635.2003
1040430,472.51382
1049366,155.83658
1224120,152.53513
1293810,152.53513
1197335,658.1481
1323989,487.0514
1129467,586.1395
1229328,141.1834
1164395,141.1834
1217722,219.0825
1171266,215.78105
1024905,349.49396
1343027,428.62436
1141892,115.21564
1302404,118.51709
1170447,319.5042
1140772,416.32324
1103484,319.5042
1387134,96.27283
1117711,96.27283
1472121,96.27283
1289523,472.12952
1091114,354.0181
1043572,472.12952
1103283,587.7132
1265051,543.56085
1168741,584.41174
1052776,176.97815
1206564,173.6767
1302153,176.97815
1083754,135.12408
1097952,135.12408
1251605,135.12408
1333032,852.98254
1086936,219.0825
1088412,219.0825
1236400,92.971375
1244516,92.971375
1380381,92.971375
1495062,382.78375
1439647,382.78375
1019214,382.78375
1316160,427.36975
1022008,426.94336
1138248,426.94336
1052922,42.101406
1181474,228.42534
1046475,89.62075
1216688,361.5595
1067565,361.5595
1008328,317.72293
1430287,73.18328
1406716,73.60969
1105380,73.18328
1248694,465.58813
1252163,309.52548
1443474,397.30765
1033716,58.530094
1300295,58.530094
1311882,58.530094
1257968,110.27305
1226362,110.699455
1030655,110.27305
1210527,134.55197
1278927,43.45845
1232239,43.45845
1133067,306.61298
1382522,307.03937
1219136,306.61298
1498130,9.3145895
1251629,9.3145895
1032092,9.7409935
1249865,94.75126
1207630,94.32485
1144733,94.32485
1436768,56.19864
1148964,55.772232
1237346,583.1986
1206015,110.27305
1105113,110.27305
1430481,9.3145895
1001589,128.09448
1224132,128.09448
1074380,289.28336
1097109,292.93695
1211246,292.93695
1390579,347.94986
1473058,347.94986
1186964,348.37625
1222837,57.980247
1342393,207.78506
1170472,317.7852
1170791,317.7852
1046653,273.9486
1195179,49.776215
1332509,49.776215
1438300,49.349808
1435748,491.9048
1052668,319.2638
1227060,414.0714
1342252,58.257057
1143109,58.257057
1394807,58.257057
1448374,117.4519
1028680,117.4519
1079691,117.8783
1402079,42.75902
1424446,62.950947
1133297,313.7918
1076214,319.95535
1173823,320.38174
1488584,9.467982
1072892,9.467982
1277491,9.467982
1290868,94.478226
1048888,94.05182
1138141,94.05182
1473125,55.499195
1196726,55.925602
1179278,55.499195
1282305,202.26599
1359903,117.8783
1355143,117.8783
1095889,9.041578
1250665,9.041578
1426610,9.467982
1390104,237.55077
1051519,236.6923
1337584,307.95743
1332667,849.473
1075942,952.5687
1109804,542.8308
1316684,289.84503
1248315,398.5137
1113611,398.5137
1110867,690.2055
1247289,693.50696
1022953,558.75
1160081,267.11203
1120430,270.41348
1487280,270.41348
1020081,959.55426
1329551,761.8165
1137610,890.8474
1072530,255.76045
1115708,255.76045
1203532,252.459
1494216,454.54803
1116374,353.71173
1032497,353.71173
1413930,421.0109
1136118,234.31459
1254872,247.2824
1398257,424.99738
1364001,521.8163
1369843,424.99738
1379360,215.38332
1442044,215.38332
1285290,215.38332
1129707,526.8568
1086750,474.2128
1147262,529.94275
1025605,278.2995
1414158,326.1684
1082079,302.28967
1467510,288.25363
1374892,291.55508
1171352,288.25363
1213246,249.70114
1279131,253.0026
1256386,386.3775
1234220,881.22076
1008206,357.01318
1267686,357.01318
1470186,212.08186
1233312,212.08186
1279379,212.08186
1431703,565.14355
1339938,371.5093
1010552,507.09726
1237947,678.2812
1175098,678.2812
1066074,319.6884
1045918,171.06625
1226081,171.06625
1148633,483.98196
1441429,480.6805
1291804,349.22488
1305194,99.22669
1327840,95.92524
1320801,95.92524
1467101,530.9136
1473989,365.78143
1466330,462.20694
1390856,145.3862
1120639,145.3862
1279275,148.68765
1166120,240.51906
1128404,61.907166
1252491,61.907166
1328056,259.5929
1452353,356.41193
1353276,262.89435
1297182,32.056583
1469299,35.358036
1129687,306.80045
1362599,227.08017
1245170,710.02893
1098570,133.46075
1452600,133.46075
1194207,133.46075
1023619,117.06681
1254600,117.06681
1157094,120.36826
1165391,78.51419
1131248,81.81564
1383646,306.80045
1288250,145.3862
1476141,145.3862
1401237,32.056583
1383510,35.358036
1433607,32.056583
1098207,446.55148
1453624,446.55148
1089046,315.69034
1306954,461.09186
1413179,464.3933
1379869,464.3933
1037218,207.10281
1247919,312.46973
1097438,312.46973
1441938,622.0839
1060769,622.0839
1409283,490.62836
1397517,202.57239
1220386,202.57239
1297481,205.87384
1309280,756.8683
1013813,573.0282
1087803,688.16156
1256077,187.91922
1328392,187.91922
1197947,275.2743
1134877,271.97284
1149222,271.97284
1321757,329.08032
1364052,173.08774
1346914,172.55096
1343936,370.77335
1284997,470.89383
1443980,370.77335
1272226,146.5386
1267791,143.23715
1049345,146.5386
1300007,498.52628
1220471,368.4837
1486124,445.11792
1183373,261.23895
1076787,261.23895
1218918,237.36034
1351627,223.71399
1333350,223.71399
1312936,223.71399
1477543,188.46281
1408514,185.16136
1256773,188.46281
1174904,448.20392
1392815,275.2743
1389126,271.97284
1074816,143.23715
1124612,143.23715
1318251,143.23715
1089252,320.58676
1396463,320.58676
1289632,438.97552
1083889,347.94986
1121896,348.37625
1004866,347.94986
1234436,49.70661
1311318,72.958145
1476647,69.40688
1419834,643.1185
1188670,317.7852
1260238,273.9486
1263791,49.776215
1070835,49.349808
1433069,106.74698
1349084,491.4784
1360259,319.2638
1022475,464.3728
1037167,58.257057
1492031,58.257057
1057541,58.257057
1483675,117.4519
1463966,117.4519
1474096,126.784676
1440771,42.75902
1452763,62.950947
1382621,313.7918
1035365,319.95535
1355984,319.95535
1140520,9.041578
1168148,94.05182
1052343,94.05182
1370827,94.478226
1055728,55.925602
1053449,55.499195
1368579,55.499195
1208370,144.31886
1027455,117.4519
1147326,117.8783
1203029,9.041578
1389643,9.041578
1482071,9.467982
1411487,236.6923
1043533,236.6923
1294351,308.8159
1409427,332.46164
1000264,332.46164
1016463,332.46164
1224218,42.91839
1485114,54.345013
1006410,192.72319
1221242,302.72336
1031339,668.2766
1153545,258.88678
1182144,34.287956
1194788,34.287956
1082828,33.86155
1265773,463.4056
1154515,300.63922
1105986,385.99863
1293017,52.643402
1272587,53.06981
1027143,101.96362
1179146,102.39003
1342337,101.96362
1269746,37.571766
1369030,295.17526
1109605,301.3388
1099603,309.18045
1319113,3.4279134
1155697,3.4279134
1218892,88.864555
1493357,88.43815
1202597,88.864555
1116108,49.88554
1229780,50.311947
1391127,49.88554
1085957,186.77771
1267409,102.39003
1245159,3.8543174
1378973,3.8543174
1079844,218.38478
1024089,218.38478
1463712,289.64993
1268331,381.73932
1058344,381.73932
1417277,381.73932
1056035,91.337746
1343254,145.91518
1262833,103.196434
1272751,351.57462
1013213,351.57462
1263405,307.73807
1204818,63.199726
1333742,63.199726
1043262,63.199726
1449237,634.64685
1080908,447.02634
1073524,557.2399
1196482,72.53338
1068138,72.10697
1320427,72.10697
1184166,151.24142
1228572,151.66783
1075131,151.66783
1128915,145.50854
1182843,61.568737
1094044,332.60144
1209858,353.7448
1222963,353.7448
1037477,27.851292
1001694,27.424887
1054299,27.851292
1371044,107.90172
1254718,108.328125
1086268,107.90172
1003757,69.77551
1448276,69.349106
1489645,572.5972
1491279,151.24142
1408337,151.24142
1360068,27.424887
1316400,27.851292
1110618,27.851292
1146271,270.48178
1474849,270.48178
1352055,343.0317
1245977,264.02133
1165288,263.59494
1081099,263.59494
1441467,35.191006
1336838,307.1298
1106150,306.7034
1190084,51.616547
1232610,51.616547
1321845,52.042953
1159511,397.18784
1441739,245.20526
1096623,328.48096
1474925,54.64685
1118719,55.073257
1297074,12.946452
1054861,282.40497
1208736,281.97858
1161439,282.40497
1282737,72.758125
1194305,72.758125
1353044,73.18453
1063225,34.205517
1116078,55.073257
1075416,0.0
1088172,0.0
1320248,300.99664
1271591,303.5066
1127237,303.5066
1243020,360.70987
1416839,360.70987
1172788,361.13626
1473056,27.349432
1060753,162.19183
1053540,293.64526
1261815,576.3088
1489999,249.38225
1133739,27.300423
1384693,26.874018
1072117,419.27887
1023989,283.28217
1183974,350.57202
1171351,63.96379
1004475,64.3902
1080300,58.6319
1164653,0.79541904
1444590,20.86137
1169717,227.21367
1399692,227.21367
1393811,227.64008
1177147,0.0
1455218,0.0
1478944,68.08155
1415824,68.08155
1041241,68.50796
1045506,29.955336
1210059,159.78217
1139397,63.96379
1008295,0.0
1406978,0.0
1470180,0.0
1326956,237.75755
1268964,237.33115
1267165,322.98984
1414458,319.6884
1105486,322.98984
1246396,15.702318
1223814,171.06625
1208097,171.06625
1426257,466.56992
1402266,480.6805
1273610,651.92316
1082679,95.92524
1061395,95.92524
1448891,99.22669
1121802,544.7617
1017920,362.47998
1220913,462.20694
1201769,81.27206
1214790,81.27206
1055980,81.27206
1143296,145.3862
1161381,145.3862
1049400,148.68765
1388858,368.21423
1367157,61.907166
1056911,58.605713
1363870,259.5929
1206999,356.41193
1220962,262.89435
1244866,32.056583
1161719,35.358036
1492231,306.80045
1492759,357.12277
1408726,306.80045
1337818,157.33948
1136894,160.64093
1050836,136.7622
1157808,117.06681
1438743,120.36826
1092027,120.36826
1286976,81.81564
1244383,78.51419
1220086,78.51419
1014137,306.80045
1460613,145.3862
1269949,145.3862
1022949,35.358036
1118546,32.056583
1006832,212.70781
1461216,209.40636
1333438,315.69034
1014151,564.7536
1196661,561.6288
1072688,227.29578
1161832,80.71551
1146287,110.923706
1329636,110.923706
1113345,402.61578
1079296,402.61578
1245711,311.44788
1312378,80.636566
1280461,83.93802
1132214,80.636566
1013410,466.38663
1315890,301.60638
1453825,397.67975
1137590,65.98338
1046820,65.98338
1100813,69.284836
1213133,93.28128
1119887,89.97983
1339495,223.24957
1172173,38.08816
1250692,91.26541
1000962,230.92075
1122867,324.4383
1367068,227.6193
1181254,15.855405
1411654,208.02039
1154407,220.70793
1477833,101.909065
1422724,57.341602
1112704,101.77814
1346146,101.77814
1108405,105.07959
1194904,220.70793
1448084,89.97983
1266676,12.553954
1099057,15.855405
1188584,216.29042
1230753,216.29042
1237054,315.6193
1161084,382.1657
1401228,382.1657
1493372,381.73932
1395665,90.91134
1002279,242.00095
1424621,103.62284
1256602,664.5409
1390004,661.4161
1146927,307.73807
1057232,63.199726
1319822,63.199726
1353668,63.199726
1157084,634.64685
1115935,447.02634
1033089,557.2399
1090029,72.10697
1464617,72.10697
1209279,72.10697
1039223,151.24142
1152313,151.24142
1198253,151.24142
1356983,145.50854
1375236,61.14233
1276289,74.70851
1188533,332.17505
1163547,354.1712
1089771,353.7448
1449997,27.424887
1261700,27.424887
1098789,27.851292
1119881,107.90172
1174890,107.90172
1194658,107.90172
1354710,69.349106
1276097,69.77551
1451749,69.349106
1260659,236.0555
1342195,151.24142
1177959,151.24142
1346194,27.424887
1081095,27.851292
1228200,27.851292
1400215,270.48178
1101987,342.17325
1280892,341.74686
1207745,446.02725
1158313,445.60086
1326014,446.02725
1040372,84.27576
1405754,247.08282
1251759,108.70466
1094372,380.217
1113898,380.217
1351735,336.38043
1305756,99.20574
1144073,99.63215
1219445,99.20574
1399854,536.66925
1077708,373.58115
1136982,467.96237
1168044,84.55257
1301176,84.97897
1045879,143.74738
1375132,143.74738
1224442,143.74738
1195553,168.02628
1486052,64.92762
1406304,69.48093
1003371,340.5137
1447908,340.0873
1022766,343.02365
1359162,35.76348
1149541,35.76348
1389512,35.337074
1294598,120.34731
1187407,120.34731
1151085,120.77372
1262007,82.22111
1273205,81.7947
1098767,82.22111
1328665,241.13734
1207902,143.74738
1110134,144.17378
1135750,35.337074
1404904,35.76348
1252213,35.337074
1471895,456.78793
1370308,320.24774
1488744,326.4113
1312130,330.4283
1432207,330.4283
1067574,330.8547
1497576,22.56015
1173597,28.751268
1463356,28.324862
1476005,563.4932
1226297,563.4932
1312818,256.42706
1170077,61.303402
1132041,60.876995
1144962,60.876995
1180712,413.41876
1420842,249.89975
1048319,330.0205
1062167,46.65021
1281864,46.65021
1310639,46.223804
1316568,97.966774
1470598,98.39318
1126729,15.136692
1187117,33.562775
1231315,33.98918
1193778,290.86353
1497770,297.63373
1296043,289.3657
1109033,82.01858
1253619,82.01858
1015055,82.01858
1323954,309.34436
1236535,98.39318
1291602,0.0
1034239,0.0
1487244,281.23737
1432981,281.23737
1413500,280.81097
1240615,948.9524
1125250,948.9524
1049986,712.2674
1432590,140.55513
1064865,231.10533
1462054,231.10533
1175329,540.7194
1231504,540.7194
1310137,409.26392
1176123,139.3262
1267634,139.3262
1397808,136.02475
1489068,700.332
1399261,519.7935
1057026,631.6251
1157087,121.37154
1221970,124.67299
1055041,208.72676
1378097,205.42531
1154169,205.42531
1062376,400.86337
1181839,103.2386
1276632,113.33738
1388270,304.2257
1171130,401.04477
1242759,304.2257
1035528,79.99092
1232845,79.99092
1133643,79.99092
1020633,265.70035
1137724,363.53802
1418017,366.83948
1129706,135.30708
1414426,135.30708
1443244,155.99583
1336913,160.46777
1216868,160.46777
1074099,160.46777
1005733,118.61367
1187232,118.61367
1315006,728.75287
1429640,320.19846
1193124,320.19846
1321067,184.08348
1020914,79.99092
1464172,76.68947
1012356,254.03923
1048213,254.03923
1414658,372.42792
1067356,622.8905
1402145,638.1528
1205618,622.8905
1102348,125.48268
1439251,158.1852
1141169,158.1852
1429174,444.23456
1360530,444.23456
1078717,355.97095
1034750,149.53912
1292295,149.53912
1464006,149.53912
1207416,522.17035
1081039,358.6559
1038600,453.88992
1434474,98.07565
1420970,98.07565
1493390,156.84407
1062042,156.84407
1407930,156.84407
1309366,338.85574
1494106,82.15121
1253128,111.45464
1230871,261.28427
1103899,353.61032
1178356,261.71066
1270686,48.860165
1461376,48.433758
1055872,48.860165
1027667,304.5563
1150000,196.28691
1035466,250.72165
1015226,135.34444
1004410,159.22313
1225216,133.44402
1261758,133.44402
1009224,133.8704
1164468,94.89138
1234697,254.23402
1072809,156.84407
1405077,267.5476
1133718,48.860165
1090779,48.433758
1220305,48.433758
1455516,333.77075
1077080,333.34436
1381871,339.5079
1497941,387.8198
1405281,367.5544
1184133,387.8198
1297493,77.15838
1351826,131.30379
1351915,89.01141
1303502,336.96335
1103552,337.38974
1074755,293.12677
1054413,68.954346
1100592,68.52794
1265971,68.52794
1062386,511.08295
1005415,338.44196
1454684,433.24957
1098324,77.435196
1463531,77.8616
1128843,77.435196
1200592,148.66486
1337305,148.66486
1130901,148.23845
1101312,261.08212
1423243,61.93715
1358603,82.12908
1040493,332.96997
1023439,339.5599
1402530,347.40155
1148734,28.219707
1115378,28.646112
1138163,113.22994
1089398,113.22994
1111393,113.22994
1441237,74.67733
1073593,75.10374
1353069,75.10374
1237302,221.44412
1068099,137.05647
1296768,137.05647
1407946,28.219707
1341469,28.646112
1099372,28.219707
1310892,248.15797
1190768,319.42313
1070732,320.70798
1249505,202.37746
1235991,201.95105
1260972,201.95105
1207552,31.973473
1043700,38.384815
1311764,38.384815
1387118,662.58264
1193391,286.76315
1091807,242.50021
1240478,36.373974
1494088,36.373974
1347537,36.373974
1102292,422.084
