id,num_orders
1028232,238.64836
1127204,237.63782
1212707,238.64836
1082698,90.86179
1400926,90.86179
1284113,418.71622
1197966,419.72675
1132739,304.71494
1057981,76.81246
1095932,77.823
1454421,69.32146
1149765,480.3734
1166964,289.8391
1010949,371.96786
1409575,198.10173
1181616,81.68775
1456020,317.79
1264395,336.5579
1472931,315.76532
1412015,239.2307
1461229,222.83138
1014564,229.10028
1485914,90.82146
1345389,90.82146
1006833,91.83199
1174921,53.504467
1175393,53.504467
1152412,76.30489
1497398,77.31543
1363486,0.0
1366766,0.0
1192413,0.0
1319547,323.70486
1337684,324.7154
1479766,324.7154
1460444,565.90674
1139730,304.14102
1115056,304.14102
1335827,138.28915
1385333,454.1689
1096323,454.1689
1230693,406.86102
1027016,154.38174
1181520,145.8802
1306234,155.39229
1271440,684.6726
1269834,479.90958
1176823,575.2565
1193098,130.06316
1034878,130.06316
1010243,187.08739
1451807,187.08739
1016845,186.07684
1198021,227.6752
1413802,118.22517
1231223,118.22517
1274226,383.21045
1425142,401.97836
1211593,381.18576
1419190,80.92473
1180223,81.935265
1194932,241.01613
1323477,289.33456
1371595,289.33456
1171521,156.97272
1052384,156.97272
1060921,179.80219
1261811,162.46602
1246502,162.46602
1497466,163.47656
1232717,130.06316
1136112,130.06316
1196334,550.0898
1349533,186.07684
1463406,187.08739
1447686,80.92473
1336105,80.92473
1012855,375.02957
1180646,375.02957
1062490,375.02957
1098228,463.2059
1101375,463.2059
1400016,463.2059
1439889,149.3751
1408468,296.67264
1044490,297.68317
1290002,583.5565
1190633,584.5671
1040430,544.4811
1049366,165.06232
1224120,172.5533
1293810,172.5533
1197335,684.83466
1323989,487.1571
1129467,575.41846
1229328,149.24536
1164395,149.24536
1217722,214.13861
1171266,213.12807
1024905,329.63068
1343027,459.28232
1141892,121.0228
1302404,122.03333
1170447,417.53217
1140772,438.32477
1103484,417.53217
1387134,100.106895
1117711,100.106895
1472121,100.106895
1289523,448.3994
1091114,368.35364
1043572,448.3994
1103283,501.0231
1265051,447.78418
1168741,492.00366
1052776,183.71365
1206564,182.70311
1302153,183.71365
1083754,148.23482
1097952,148.23482
1251605,148.23482
1333032,755.3978
1086936,208.75575
1088412,208.75575
1236400,99.09636
1244516,99.09636
1380381,99.09636
1495062,395.68222
1439647,395.68222
1019214,395.68222
1316160,369.93912
1022008,373.54532
1138248,373.54532
1052922,55.08703
1181474,196.0498
1046475,89.94186
1216688,345.77194
1067565,345.77194
1008328,339.43457
1430287,79.27584
1406716,80.28638
1105380,79.27584
1248694,503.75705
1252163,307.0902
1443474,396.3621
1033716,54.957317
1300295,54.957317
1311882,54.957317
1257968,119.85053
1226362,120.86107
1030655,113.86634
1210527,137.53925
1278927,35.506638
1232239,35.506638
1133067,326.87253
1382522,328.89722
1219136,326.87253
1498130,5.818906
1251629,5.818906
1032092,6.829441
1249865,92.3993
1207630,91.38876
1144733,91.38876
1436768,55.967854
1148964,54.957317
1237346,493.92453
1206015,114.46766
1105113,114.46766
1430481,5.818906
1001589,105.57266
1224132,105.57266
1074380,292.73254
1097109,292.83804
1211246,292.83804
1390579,348.51923
1473058,340.11655
1186964,336.51035
1222837,60.44273
1342393,158.97467
1170472,309.9723
1170791,309.9723
1046653,303.63492
1195179,81.13129
1332509,81.13129
1438300,80.12075
1435748,510.12335
1052668,295.34183
1227060,396.19647
1342252,55.80222
1143109,55.80222
1394807,55.80222
1448374,120.69548
1028680,114.711266
1079691,121.70602
1402079,35.34101
1424446,49.326923
1133297,327.71747
1076214,333.70166
1173823,335.72635
1488584,7.674363
1072892,7.674363
1277491,7.674363
1290868,93.2442
1048888,92.233665
1138141,92.233665
1473125,55.80222
1196726,56.812756
1179278,55.80222
1282305,196.69086
1359903,116.323135
1355143,116.323135
1095889,6.663828
1250665,6.663828
1426610,7.674363
1390104,261.39072
1051519,261.39072
1337584,293.2228
1332667,974.4041
1075942,1061.1298
1109804,536.1393
1316684,269.21835
1248315,369.60587
1113611,369.60587
1110867,681.57196
1247289,682.5825
1022953,601.5262
1160081,286.32144
1120430,287.33197
1487280,287.33197
1020081,953.65045
1329551,750.90857
1137610,845.24493
1072530,263.0134
1115708,263.0134
1203532,262.00287
1494216,424.40988
1116374,331.7931
1032497,337.77728
1413930,402.19003
1136118,248.69775
1254872,294.3198
1398257,520.20953
1364001,541.00214
1369843,520.20953
1379360,213.87498
1442044,213.87498
1285290,213.87498
1129707,521.3327
1086750,441.28693
1147262,521.3327
1025605,271.76407
1414158,316.99408
1082079,272.7746
1467510,296.30176
1374892,297.3123
1171352,296.30176
1213246,262.00287
1279131,263.0134
1256386,372.1179
1234220,822.643
1008206,338.7878
1267686,338.7878
1470186,212.86444
1233312,212.86444
1279379,212.86444
1431703,561.70215
1339938,432.5334
1010552,500.6478
1237947,798.93176
1175098,653.9682
1066074,331.96182
1045918,165.42853
1226081,165.42853
1148633,494.29346
1441429,493.28293
1291804,413.2371
1305194,96.50374
1327840,103.99474
1320801,103.99474
1467101,572.78845
1473989,389.26212
1466330,476.51288
1390856,138.58528
1120639,138.58528
1279275,145.58002
1166120,232.6079
1128404,53.474766
1252491,53.474766
1328056,351.74658
1452353,372.53918
1353276,353.77127
1297182,30.537798
1469299,31.548332
1129687,317.1554
1362599,236.09906
1245170,647.17065
1098570,107.88747
1452600,107.88747
1194207,107.88747
1023619,118.00373
1254600,118.00373
1157094,119.01427
1165391,79.676216
1131248,80.68675
1383646,307.9771
1288250,139.18661
1476141,133.20242
1401237,30.537798
1383510,31.548332
1433607,30.537798
1098207,423.96875
1453624,423.96875
1089046,328.13422
1306954,494.28625
1413179,495.29678
1379869,495.29678
1037218,201.56445
1247919,327.75287
1097438,327.75287
1441938,655.6073
1060769,655.6073
1409283,575.5616
1397517,217.65703
1220386,209.1555
1297481,218.66757
1309280,844.0364
1013813,640.28394
1087803,735.6309
1256077,193.33852
1328392,193.33852
1197947,270.12338
1134877,269.11285
1149222,269.11285
1321757,335.0582
1364052,167.13708
1346914,200.37663
1343936,465.40897
1284997,488.22626
1443980,465.40897
1272226,145.21062
1267791,144.20007
1049345,145.21062
1300007,495.8791
1220471,398.4234
1486124,479.47977
1183373,253.89226
1076787,253.89226
1218918,209.67278
1351627,227.6374
1333350,227.6374
1312936,227.6374
1477543,194.34906
1408514,193.33852
1256773,194.34906
1174904,479.47977
1392815,270.12338
1389126,263.1287
1074816,144.20007
1124612,144.20007
1318251,144.20007
1089252,379.75735
1396463,379.75735
1289632,447.87177
1083889,348.51923
1121896,344.91302
1004866,348.51923
1234436,56.94246
1311318,121.31447
1476647,54.14221
1419834,510.9136
1188670,309.9723
1260238,303.63492
1263791,81.13129
1070835,80.12075
1433069,80.12075
1349084,509.11282
1360259,295.34183
1022475,492.47192
1037167,55.80222
1492031,55.80222
1057541,55.80222
1483675,114.711266
1463966,114.711266
1474096,123.34909
1440771,35.34101
1452763,49.326923
1382621,327.71747
1035365,333.70166
1355984,333.70166
1140520,6.663828
1168148,92.233665
1052343,92.233665
1370827,93.2442
1055728,56.812756
1053449,55.80222
1368579,55.80222
1208370,149.3829
1027455,109.32841
1147326,116.323135
1203029,6.663828
1389643,6.663828
1482071,7.674363
1411487,261.39072
1043533,261.39072
1294351,293.2228
1409427,331.16013
1000264,322.75745
1016463,322.75745
1224218,44.09419
1485114,42.945652
1006410,145.26196
1221242,293.62372
1031339,517.3808
1153545,287.28635
1182144,63.772213
1194788,63.772213
1082828,62.761677
1265773,492.76425
1154515,277.98273
1105986,379.8479
1293017,48.507057
1272587,49.517593
1027143,97.352196
1179146,104.34695
1342337,97.352196
1269746,18.992477
1369030,310.35837
1109605,316.34256
1099603,320.85336
1319113,0.0
1155697,0.0
1218892,85.94904
1493357,84.93851
1202597,85.94904
1116108,48.507057
1229780,49.517593
1391127,48.507057
1085957,179.33179
1267409,98.964066
1245159,0.3792019
1378973,0.3792019
1079844,244.03162
1024089,244.03162
1463712,275.8637
1268331,382.5988
1058344,374.1961
1417277,382.5988
1056035,95.53274
1343254,185.94243
1262833,88.22167
1272751,344.05185
1013213,344.05185
1263405,337.71448
1204818,107.11456
1333742,107.11456
1043262,107.11456
1449237,640.90576
1080908,420.04916
1073524,527.98944
1196482,83.80657
1068138,82.796036
1320427,82.796036
1184166,158.57043
1228572,159.58098
1075131,159.58098
1128915,138.83241
1182843,63.345345
1094044,356.73605
1209858,367.78122
1222963,367.78122
1037477,34.668194
1001694,33.657658
1054299,34.668194
1371044,115.19884
1254718,116.20937
1086268,115.19884
1003757,83.80657
1448276,82.796036
1489645,454.2808
1491279,152.58624
1408337,158.57043
1360068,33.657658
1316400,34.668194
1110618,34.668194
1146271,295.47028
1474849,295.47028
1352055,328.31293
1245977,238.18095
1165288,241.78716
1081099,241.78716
1441467,45.500637
1336838,296.17877
1106150,295.16824
1190084,65.64817
1232610,65.64817
1321845,66.65871
1159511,411.75613
1441739,223.24295
1096623,303.35065
1474925,70.52343
1118719,71.533966
1297074,12.06942
1054861,306.47055
1208736,304.44586
1161439,306.47055
1282737,77.761086
1194305,77.761086
1353044,78.77162
1063225,41.329636
1116078,66.15111
1075416,0.0
1088172,0.0
1320248,310.01138
1271591,302.9738
1127237,302.9738
1243020,310.2516
1416839,310.2516
1172788,306.6454
1473056,92.98707
1060753,137.499
1053540,283.4887
1261815,461.97552
1489999,276.14084
1133739,52.053925
1384693,51.04339
1072117,435.08572
1023989,261.79178
1183974,326.68024
1171351,57.35653
1004475,64.35124
1080300,39.941696
1164653,10.00035
1444590,19.636646
1169717,240.84673
1399692,240.84673
1393811,242.8714
1177147,0.0
1455218,0.0
1478944,72.792595
1415824,72.792595
1041241,73.80313
1045506,37.371685
1210059,169.1968
1139397,57.957848
1008295,0.0
1406978,0.0
1470180,0.0
1326956,237.23329
1268964,236.22275
1267165,332.97235
1414458,331.96182
1105486,332.97235
1246396,39.039352
1223814,165.42853
1208097,165.42853
1426257,452.31238
1402266,493.28293
